GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1948:Q1,1948:Q2,1948:Q3,1948:Q4,1949:Q1,1949:Q2,1949:Q3,1949:Q4,1950:Q1,1950:Q2,1950:Q3,1950:Q4,1951:Q1,1951:Q2,1951:Q3,1951:Q4,1952:Q1,1952:Q2,1952:Q3,1952:Q4,1953:Q1,1953:Q2,1953:Q3,1953:Q4,1954:Q1,1954:Q2,1954:Q3,1954:Q4,1955:Q1,1955:Q2,1955:Q3,1955:Q4,1956:Q1,1956:Q2,1956:Q3,1956:Q4,1957:Q1,1957:Q2,1957:Q3,1957:Q4,1958:Q1,1958:Q2,1958:Q3,1958:Q4,1959:Q1,1959:Q2,1959:Q3,1959:Q4,1960:Q1,1960:Q2,1960:Q3,1960:Q4,1961:Q1,1961:Q2,1961:Q3,1961:Q4,1962:Q1,1962:Q2,1962:Q3,1962:Q4,1963:Q1,1963:Q2,1963:Q3,1963:Q4,1964:Q1,1964:Q2,1964:Q3,1964:Q4,1965:Q1,1965:Q2,1965:Q3,1965:Q4,1966:Q1,1966:Q2,1966:Q3,1966:Q4,1967:Q1,1967:Q2,1967:Q3,1967:Q4,1968:Q1,1968:Q2,1968:Q3,1968:Q4,1969:Q1,1969:Q2,1969:Q3,1969:Q4,1970:Q1,1970:Q2,1970:Q3,1970:Q4,1971:Q1,1971:Q2,1971:Q3,1971:Q4,1972:Q1,1972:Q2,1972:Q3,1972:Q4,1973:Q1,1973:Q2,1973:Q3,1973:Q4,1974:Q1,1974:Q2,1974:Q3,1974:Q4,1975:Q1,1975:Q2,1975:Q3,1975:Q4,1976:Q1,1976:Q2,1976:Q3,1976:Q4,1977:Q1,1977:Q2,1977:Q3,1977:Q4,1978:Q1,1978:Q2,1978:Q3,1978:Q4,1979:Q1,1979:Q2,1979:Q3,1979:Q4,1980:Q1,1980:Q2,1980:Q3,1980:Q4,1981:Q1,1981:Q2,1981:Q3,1981:Q4,1982:Q1,1982:Q2,1982:Q3,1982:Q4,1983:Q1,1983:Q2,1983:Q3,1983:Q4,1984:Q1,1984:Q2,1984:Q3,1984:Q4,1985:Q1,1985:Q2,1985:Q3,1985:Q4,1986:Q1,1986:Q2,1986:Q3,1986:Q4,1987:Q1,1987:Q2,1987:Q3,1987:Q4,1988:Q1,1988:Q2,1988:Q3,1988:Q4,1989:Q1,1989:Q2,1989:Q3,1989:Q4,1990:Q1,1990:Q2,1990:Q3,1990:Q4,1991:Q1,1991:Q2,1991:Q3,1991:Q4,1992:Q1,1992:Q2,1992:Q3,1992:Q4,1993:Q1,1993:Q2,1993:Q3,1993:Q4,1994:Q1,1994:Q2,1994:Q3,1994:Q4,1995:Q1,1995:Q2,1995:Q3,1995:Q4,1996:Q1,1996:Q2,1996:Q3,1996:Q4,1997:Q1,1997:Q2,1997:Q3,1997:Q4,1998:Q1,1998:Q2,1998:Q3,1998:Q4,1999:Q1,1999:Q2,1999:Q3,1999:Q4,2000:Q1,2000:Q2,2000:Q3,2000:Q4,2001:Q1,2001:Q2,2001:Q3,2001:Q4,2002:Q1,2002:Q2,2002:Q3,2002:Q4,2003:Q1,2003:Q2,2003:Q3,2003:Q4,2004:Q1,2004:Q2,2004:Q3,2004:Q4,2005:Q1,2005:Q2,2005:Q3,2005:Q4,2006:Q1,2006:Q2,2006:Q3,2006:Q4,2007:Q1,2007:Q2,2007:Q3,2007:Q4,2008:Q1,2008:Q2,2008:Q3,2008:Q4,2009:Q1,2009:Q2,2009:Q3,2009:Q4,2010:Q1,2010:Q2,2010:Q3,2010:Q4,2011:Q1,2011:Q2,2011:Q3,2011:Q4,2012:Q1,2012:Q2,2012:Q3,2012:Q4,2013:Q1,2013:Q2,2013:Q3,2013:Q4,2014:Q1,2014:Q2,2014:Q3,2014:Q4,2015:Q1,2015:Q2,2015:Q3,2015:Q4,2016:Q1,2016:Q2,2016:Q3,2016:Q4,2017:Q1,2017:Q2,2017:Q3,2017:Q4,2018:Q1,2018:Q2,2018:Q3,2018:Q4,2019:Q1,2019:Q2,2019:Q3,2019:Q4,2020:Q1,2020:Q2,2020:Q3,2020:Q4,2021:Q1,2021:Q2,2021:Q3,2021:Q4,2022:Q1,2022:Q2,2022:Q3,2022:Q4,2023:Q1,2023:Q2,2023:Q3,2023:Q4,2024:Q1
 "06000","California",8,SQINC35,10,"...","Personal income (thousands of dollars, seasonally adjusted) ","Thousands of dollars",17748130,18093482,18536978,18719386,18449547,18480343,18614819,18862207,20129142,20321646,20994694,21707098,23109915,23917811,24488427,24952779,26031681,26449989,27073233,27621417,28497252,28748468,28784632,28882128,29293923,29370427,29544667,30205659,31508399,32230571,32987967,33473203,34658088,35365808,35879928,36558880,37645063,38110191,38618815,38704007,38965686,39575878,40692450,41775626,42352760,43649732,44566192,45556728,45724144,46372480,46809572,47178376,48086060,48801604,49608400,50570176,51432840,52543112,53615872,54750188,55582712,55986928,57044244,58346368,59775716,61061984,61977968,62802744,63819036,64796724,66228948,67625320,69200788,70760384,72027396,73435248,74962188,75698644,77505388,78760124,80966574,83054874,85201266,87000118,89232184,91517588,93021288,94869132,96884400,98965180,100394116,101426152,102847960,104934740,106780084,109385960,112083472,113899704,117554880,121866208,123020916,126522440,129047724,132517980,136248344,140528752,144969808,148282780,151504564,155564752,159602836,163887460,168155800,172482804,177554852,181505696,185566440,191026440,195719196,203819532,210784944,217704048,223608124,230463104,239571744,245552648,254047624,261554252,271056700,278460432,288040304,300109172,307270480,314161540,326412196,329583192,336244124,339658336,344054364,348621888,358383076,365084504,372632320,383603348,395788560,404733848,416090664,424673524,434563420,438550304,446596412,455843988,465206380,472390300,481099560,487241632,497378916,508207828,514319076,526546220,540008204,552016228,564373288,574074372,590092964,594023144,599928676,616729588,630882760,640511684,647283596,655817068,656889820,662894624,668733460,677912576,688316632,699891600,707109640,712776044,713631620,717401704,718801620,726224676,729864592,739251840,743952000,753538708,766928968,774629116,785271780,791589032,810281696,824682972,832942488,844681784,855423012,867155072,882549168,900633944,931602179,943625315,960955807,977258863,997604024,1010126268,1026838112,1056162588,1092962942,1112732254,1150264078,1154241038,1175565004,1173015488,1166764812,1162120124,1171907868,1182603568,1190704684,1203907616,1214766596,1231040600,1250937080,1265672400,1285348776,1307329396,1320853388,1347157276,1351103940,1375257272,1400078752,1425095316,1472105396,1482976932,1500342856,1517442800,1544257348,1560236552,1562585620,1578149104,1581045868,1602953556,1598349460,1570829300,1539232252,1540030664,1533392048,1546619676,1576815680,1604032080,1609613540,1649528580,1696444460,1704323876,1725292820,1727650860,1775723248,1796915444,1794568084,1891845360,1801626560,1833423104,1851647712,1876843628,1902645112,1937630896,1976434288,2006161728,2055502752,2089561308,2111103396,2132030844,2160710872,2174042180,2202555468,2227243524,2251305872,2278666908,2307389924,2342831908,2359551716,2395471840,2430234256,2458962732,2500309856,2527505304,2542313320,2581673916,2620751776,2782204538,2853265566,2813863636,3097752726,2972063122,2997363936,2987527932,2969021457,2979887980,3018949235,3058730452,3083103899,3123601097,3145936884,3155988350,3218469980
 "06000","California",8,SQINC35,1000,"...","Personal current transfer receipts ","Thousands of dollars",897688,885568,855056,835560,929536,1005148,1095516,1189072,1814388,1296000,1027348,1037964,1048372,1070956,1097512,1101560,1089928,1091356,1172704,1158484,1191612,1177296,1184488,1229920,1249232,1299016,1327032,1397724,1412576,1442420,1470300,1484136,1525936,1541364,1589324,1603300,1704668,1797396,1823308,1976848,1987080,2233652,2337476,2334544,2156616,2232396,2314208,2388672,2432588,2539848,2642676,2722732,2925104,3016328,3045016,3010216,3114076,3125432,3203912,3273072,3484124,3451840,3528568,3602344,3715340,3754816,3860636,3919060,4065936,4073784,4407584,4302884,4397084,4389512,4627480,5197800,5558848,5675296,5811048,5973352,6263740,6616428,6762972,6930052,7553912,7629212,7658852,7622840,8194892,9335232,9597724,10074956,10282240,10879896,10815820,10804232,11251024,11267724,11326636,12240816,12502008,12635240,12759712,13136524,13802044,14748308,15609484,16310528,17503164,19139148,19387340,19947212,20593740,20569488,21335620,21547412,21824904,22018440,22522648,22860432,23477244,23677632,24505268,24761824,25228940,25792200,27150340,27771264,28786732,28939944,32184076,33225980,34468420,35233792,37427700,37714036,38272996,38955572,40237888,41283824,42045896,42571800,42230896,42654204,43474848,43779892,44271720,45338756,46745300,47378464,48266056,48821680,50245124,51007804,51863840,52295376,52838328,53539824,53725492,54213120,56371844,56905996,57677152,58448092,61458908,62235592,63152600,64410276,66837784,68193828,69298756,72361200,73635572,75483904,76574200,81205996,84534036,87703500,90119976,92184332,92952204,92983624,93997300,94484100,95368700,95308200,95442264,97175832,99944108,100392536,100724844,100312192,103948648,106180244,105592788,105335452,105944224,104996516,105523900,106836132,110213532,111430708,111978364,113278788,116914396,116920244,117692640,118014632,120448056,122117020,122741204,123403892,132638888,135515204,134833128,139751436,142395520,144609000,147759644,149416148,151494656,153392632,156090756,155991432,160205820,161433472,160747676,163420244,167330276,170013028,169794872,170064500,178916752,180130748,183852464,184513144,192297876,190454744,192105176,196322276,208325316,226623708,217769312,219550196,228585540,244090036,244493696,247035168,265517860,267253312,264608904,270248452,270105592,269058468,269393244,265458072,266151548,269365656,271448532,277436608,276738108,281097432,284759532,285414056,291643032,299246968,305655532,309190020,316838156,324104676,328461744,335475856,337372844,336716056,339196712,342885644,337139192,334425104,335415392,335313584,344701060,352817616,356316460,356590004,369482072,375408916,379724288,382260120,385895136,680576712,638358992,502120948,763471456,567967628,534178760,477647664,478086404,474838692,471042184,509491620,485289201,485945361,478982134,477002053,503618983
 "06000","California",8,SQINC35,2110,"..."," Social Security benefits ","Thousands of dollars",41460,43704,45628,46588,50440,54428,57080,58416,62132,64832,66184,128996,146220,158316,163356,161340,166544,172640,179748,218000,229964,250232,262052,263732,278040,292564,306412,350332,374540,407856,433768,437812,446624,462712,486492,497888,531880,621912,620248,649048,652096,691928,708372,725608,795880,820796,845592,867988,877944,900844,924808,949208,987720,1019664,1058680,1108076,1141660,1175196,1209328,1245028,1256636,1282300,1306848,1321448,1343272,1364840,1393156,1410104,1432920,1450872,1757036,1657212,1690208,1734720,1758464,1790684,1836668,1878672,1905252,1933788,2038116,2255212,2310452,2341476,2380684,2405732,2431124,2452392,2494440,3136980,2949208,2989072,3055864,3580940,3442432,3480228,3559576,3617176,3667592,4393308,4574432,4681344,4760080,4832712,4878612,5305412,5586752,5730168,5786172,5871284,6460756,6553092,6675824,6743976,7303124,7476332,7511040,7625000,8183532,8263168,8356472,8368456,8956656,9058000,9156904,9279888,10198320,10286860,10382444,10431804,12000048,12124892,12379452,12481356,13925608,13940764,13952920,13954920,14808368,15222976,15198320,15372120,15366728,15714348,16103808,16257256,16233936,16578824,17092640,17154744,17511976,17447008,18065276,18173660,18569804,18544228,18871432,19171096,19174788,19257888,20458536,20467984,20510196,20507604,21665764,21700612,21730944,21772964,22893816,23147796,23251720,23925272,24981924,25162104,25287504,25777680,26473372,26790420,26966228,27543352,28265020,28417380,28533328,28787552,29463052,29794300,29916944,30053360,31007000,31150196,31151028,31218776,32097264,32371472,32584324,32898948,33671664,33718536,33787616,33902780,34671444,34822284,35061676,35110836,35647404,35855280,36066512,36302052,37276244,38483252,38430080,38491324,39995668,40151500,40677592,40680320,42008464,42251020,42492356,42782764,43431408,43871048,44016140,44306220,45337432,45770640,45874892,46311848,47652804,48189120,48259888,48526548,50328120,50794792,50988176,51194884,52955212,53576540,53889644,54184060,55695364,56240460,56813660,57207840,60818284,61800656,62305684,63018964,63325612,64315408,64733128,65261536,65679920,66565084,66968880,67550624,70616328,71243880,71823180,72399056,74196372,74797192,75608872,76327184,77694500,78478036,79032044,80077204,81417084,82182680,82806380,83838644,83866804,84678260,85378908,86261968,86808828,87446136,88257200,89086496,91000296,91864392,92814204,93598876,96517632,97361388,98214000,99147416,101178436,101947656,102521096,103383000,104602644,105023716,105817088,106862172,113161296,114095048,114920876,116188624,126905755,128199785,128906522,130123560,135023082
 "06000","California",8,SQINC35,2210,"..."," Medicare benefits ","Thousands of dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),128428,372744,483232,567128,625660,660316,679288,695532,715272,740636,773188,795168,813652,825856,835556,846332,865560,886656,922332,941116,963808,983920,1011820,1040520,1067528,1088760,1127568,1169088,1219800,1278552,1350324,1425620,1505548,1589636,1669784,1760612,1858944,1965656,2069956,2180856,2295436,2406416,2507516,2606964,2696208,2775900,2854524,2950000,3069012,3218656,3405756,3586060,3750780,3908912,4041880,4198944,4383872,4630380,4921856,5211956,5445100,5638016,5786028,5921300,6057020,6216800,6432020,6645448,6860760,7082996,7358252,7549928,7724656,7882660,7992856,8140836,8306180,8467044,8616188,8791300,8987876,9182552,9424312,9603172,9740132,9852048,9869512,10043960,10312756,10679628,11310276,11645724,11826720,11844860,11684004,11673784,11802892,12299468,12523976,12912244,13297316,13834640,14033932,14410544,14859536,15580796,16168952,16437784,16777860,17269604,17730572,18271328,18744404,19119344,19513024,19807920,20101444,20429764,20788188,21188068,21627120,22082492,22392544,22575032,22670820,22682280,22731728,22632748,22618276,22688284,22889368,23037568,23174124,23299520,23448852,23695980,24074884,24585184,25172648,25755516,26322232,26877188,27489432,28025048,28494424,28893328,29274720,29672332,30113696,30592828,31034616,31594020,32299120,32948744,33874960,34592588,35356356,36160872,41649128,42410372,43051820,43559484,43884484,44523984,45440796,46653492,48176400,49563072,50776620,51801224,52544812,53306384,53998268,54626448,55135780,55743628,56387224,57064972,57803224,58406100,58939932,59406476,59848316,60349652,60950912,61653168,62349848,61915276,62825380,63803400,65061500,66292228,67519572,68741508,69920652,71120220,72202004,73167296,73997084,74780096,75519144,76212552,76626308,77502532,78436208,79430532,80405428,81744092,83355652,85240960,87005056,88661408,89845564,90559436,91085864,92748104,94226636,95518012,96728400,98476944,100338536,102314644,103905836,104639792,104924912,105721996,106165786,106603740,107108950,107681414,109273451
 "06000","California",8,SQINC35,2221,"..."," Medicaid 1/","Thousands of dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),672320,1066348,1317284,1402756,1268296,1177304,1119572,1113176,1203576,1216884,1288656,1216312,1253484,1285888,1269928,1319004,1338484,1462004,1485032,1545864,1678384,1729892,1728584,1862756,1967380,1960100,2126312,2155348,2189308,2370908,2272300,2250044,2384220,2543292,2577612,2642880,2715644,2778500,2753192,2808016,2779964,2560132,2802460,3087100,3435576,3824908,3920164,3832912,3797808,3822336,3764016,3636212,3848212,3776164,3733952,3719056,3682604,3654800,3693980,3806988,3993360,4159072,4327052,4469588,4586468,4680904,4768176,4828788,4866664,4956924,5089376,5265868,5553908,5731804,5844740,5896848,5935836,6018452,6190124,6458948,6796124,7123232,7347096,7621732,7167900,7695488,8258496,10145028,10606508,12063268,13083776,13445620,13436548,13254636,14097032,13980532,13756800,13635300,13417784,14455980,14904136,14896496,14993284,13988116,15324348,16912304,16116444,15635440,15510404,15094588,15678876,16690608,17602000,18704216,19027408,20102844,20705252,20261548,20757824,20752064,19978756,20319440,20693760,20643032,25096808,26850408,24962692,28065004,26863240,26348844,27018308,28189360,28456240,28981264,31429264,30529388,32737200,33665764,32245724,33936108,32329680,33958144,32678088,32091336,33005568,33033792,35923716,35673704,39156800,35956104,36124460,38441972,37980896,39336952,38806208,38030564,39230584,41208612,43261972,43736088,47126720,47585296,47681672,52782472,50464840,48815752,48635952,45249716,49097916,52425172,54737620,59808464,57098640,60966712,63536792,63142280,66625560,70058876,74288536,75330700,78735732,83227892,86060352,91325672,90542184,88337996,89487592,91876952,83069868,79313960,78515428,76136964,80395516,86721104,87880436,84484272,87851172,91447404,94307824,95233172,91237040,100673856,110018548,108797368,112117460,117205540,115643888,115401568,123079524,120917552,120284644,118649468,124086605,128805521,121719381,119252473,133142372
 "06000","California",8,SQINC35,2410,"..."," State unemployment insurance compensation ","Thousands of dollars",127224,140548,146456,170140,167672,218556,276368,337668,238528,195024,151512,131584,86272,82648,98460,110660,105376,98844,113540,87396,91416,82884,86948,126348,122604,148248,150788,146288,123308,99976,91196,91800,91376,93956,105128,102832,136496,132248,143920,196968,317772,392916,397292,325516,248876,209612,204828,236268,289404,367292,429224,457972,514584,629576,561872,503420,503112,457208,454060,417848,445120,503932,514916,494620,446300,510608,542556,544340,509700,560932,555048,509280,432616,366068,395656,456348,478708,496948,440172,418808,439296,407844,389048,379328,416060,392584,416896,440336,474812,609900,736872,821220,861460,890260,844872,728556,776096,812388,686332,664740,639808,606216,594320,652116,752788,910340,955772,1032708,1570712,1934652,2057380,2028332,2042620,1982560,1910520,1694484,1654372,1452288,1294500,1294372,1251832,1097984,1039296,942504,857012,933424,823684,942644,1143744,1301012,1502560,1767748,1664928,1409192,1506924,1707916,2152668,2628500,2795092,3046264,3229340,3381932,2677068,2382856,2129292,1875860,1940696,2002004,2103560,2046204,1956660,2014908,2075264,2119728,2119116,2192320,1906072,1834752,1708012,1613536,1608576,1585040,1644552,1565240,1576220,1561088,1578360,1682852,1773944,1968944,2261616,2613580,3140256,3572684,3384012,3801828,5037712,5474940,5653284,5664892,5739784,5725696,5730568,5575616,4687812,3815856,3379324,3206680,3145808,3124192,3063708,2967784,3077968,3005716,2816956,2892268,2720748,2588616,2581316,2590380,2582708,2587476,2537928,2572092,2734480,2769560,2634844,2549412,2675308,2467600,2314236,2347516,2723652,3041124,3595740,4261260,4881220,6763144,8499004,8266364,7008840,7492476,7102964,7085000,5806764,5011176,4856604,4651116,4623540,4351244,4373780,4267776,4208672,4181528,4182016,4344516,4712356,4735872,4940752,5246592,5685784,6031028,8807940,10756736,14868512,18639468,20663116,21429552,23655184,23131436,20845532,19864932,18585844,17683672,16680316,15945140,15216816,14019900,12646952,12365720,11457756,11022280,10038516,9450604,6729064,5881900,5604904,5420436,5322032,5163528,5140140,5119944,5183816,5141064,5213872,5228764,5480080,5220076,5156216,5183340,5306164,4870292,4545100,4890132,5468236,4937576,4358576,4716924,7592760,150039808,198756348,70548284,116663472,91879856,64618980,7573312,5392860,4232488,3828240,4467360,4719272,4893454,4631644,5077001,5231789
 "06000","California",8,SQINC35,6000,"..."," All other personal current transfer receipts ","Thousands of dollars",729004,701316,662972,618832,711424,732164,762068,792988,1513728,1036144,809652,777384,815880,829992,835696,829560,818008,819872,879416,853088,870232,844180,835488,839840,848588,858204,869832,901104,914728,934588,945336,954524,987936,984696,997704,1002580,1036292,1043236,1059140,1130832,1017212,1148808,1231812,1283420,1111860,1201988,1263788,1284416,1265240,1271712,1288644,1315552,1422800,1367088,1424464,1398720,1469304,1493028,1540524,1610196,1782368,1665608,1706804,1786276,1925768,1879368,1924924,1964616,2123316,2061980,2095500,2136392,2274260,2288724,2344932,2578024,2760240,2732548,2839964,2960440,3107040,3257840,3348200,3468612,3983980,4035728,3997180,3904256,3717764,3675672,3728800,3975252,4174288,4290276,4445136,4498352,4699956,4580756,4616528,4877696,4906716,4892704,4915584,5054140,5481836,5644932,6076380,6412152,6798112,7842708,7281676,7537376,7837960,7701996,7700228,7814832,7962668,7963280,8076108,8276948,8630196,8717900,8862692,8899784,9093624,9214328,9624364,9824832,10438700,10448052,11495136,11615860,12066608,12306380,12629904,12594428,12583572,12628516,12813392,13161572,13338004,13396136,13592388,13754948,14200892,14442048,14678452,15068280,15562884,15877608,16164188,16423132,16901928,17242212,17418868,17547488,17769848,17973880,18013184,18223780,18881312,19077208,19364908,19798772,20970812,21309716,21826452,22650652,23689896,24280072,24635432,25901148,25821516,26141384,26346872,27646820,28382512,28964328,29557152,29949672,29341900,29148128,28858512,28870796,29730464,29791416,29983808,30340468,31374140,31413732,31415380,31707752,32660880,32702684,32447944,31826304,31648864,31019744,30805272,30970084,32625652,32683984,32733076,32804732,34937892,34996288,35059336,35111584,37068896,37150748,37228244,37336836,39650112,39716656,39274872,39867664,41153164,41220944,41255552,41284332,43323448,43375512,43428692,43477996,45289808,45391872,45471336,45572428,48849292,48921932,49126760,49017968,49725264,49710264,49706736,49740556,51589024,51662244,51709524,51796160,60786872,75452196,62564884,61753832,61123348,69134916,64264656,64224116,76274564,76477544,74961348,75274540,77571764,77587860,78168164,77306116,71372172,71327052,71289868,71210200,71635492,72395972,72749972,72690588,75532408,78535928,79210476,79620172,81442656,82410356,82252868,82024300,83782956,83778640,83597196,83305408,85154108,84942400,85050340,85476252,87593656,87617736,87721068,88375764,92639976,93001140,92998324,92603172,94801036,235167288,132836364,123874284,333359480,155381572,147760268,145495968,132546888,130953812,127083512,164464172,123411783,117442861,116615637,114867605,120948289
"Note: See the included footnote file."
"SQINC35: Personal current transfer receipts "
"Last updated: June 28, 2024-- new statistics for 2024:Q1; revised statistics for 2023:Q1-2023:Q4."
