GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1948:Q1,1948:Q2,1948:Q3,1948:Q4,1949:Q1,1949:Q2,1949:Q3,1949:Q4,1950:Q1,1950:Q2,1950:Q3,1950:Q4,1951:Q1,1951:Q2,1951:Q3,1951:Q4,1952:Q1,1952:Q2,1952:Q3,1952:Q4,1953:Q1,1953:Q2,1953:Q3,1953:Q4,1954:Q1,1954:Q2,1954:Q3,1954:Q4,1955:Q1,1955:Q2,1955:Q3,1955:Q4,1956:Q1,1956:Q2,1956:Q3,1956:Q4,1957:Q1,1957:Q2,1957:Q3,1957:Q4,1958:Q1,1958:Q2,1958:Q3,1958:Q4,1959:Q1,1959:Q2,1959:Q3,1959:Q4,1960:Q1,1960:Q2,1960:Q3,1960:Q4,1961:Q1,1961:Q2,1961:Q3,1961:Q4,1962:Q1,1962:Q2,1962:Q3,1962:Q4,1963:Q1,1963:Q2,1963:Q3,1963:Q4,1964:Q1,1964:Q2,1964:Q3,1964:Q4,1965:Q1,1965:Q2,1965:Q3,1965:Q4,1966:Q1,1966:Q2,1966:Q3,1966:Q4,1967:Q1,1967:Q2,1967:Q3,1967:Q4,1968:Q1,1968:Q2,1968:Q3,1968:Q4,1969:Q1,1969:Q2,1969:Q3,1969:Q4,1970:Q1,1970:Q2,1970:Q3,1970:Q4,1971:Q1,1971:Q2,1971:Q3,1971:Q4,1972:Q1,1972:Q2,1972:Q3,1972:Q4,1973:Q1,1973:Q2,1973:Q3,1973:Q4,1974:Q1,1974:Q2,1974:Q3,1974:Q4,1975:Q1,1975:Q2,1975:Q3,1975:Q4,1976:Q1,1976:Q2,1976:Q3,1976:Q4,1977:Q1,1977:Q2,1977:Q3,1977:Q4,1978:Q1,1978:Q2,1978:Q3,1978:Q4,1979:Q1,1979:Q2,1979:Q3,1979:Q4,1980:Q1,1980:Q2,1980:Q3,1980:Q4,1981:Q1,1981:Q2,1981:Q3,1981:Q4,1982:Q1,1982:Q2,1982:Q3,1982:Q4,1983:Q1,1983:Q2,1983:Q3,1983:Q4,1984:Q1,1984:Q2,1984:Q3,1984:Q4,1985:Q1,1985:Q2,1985:Q3,1985:Q4,1986:Q1,1986:Q2,1986:Q3,1986:Q4,1987:Q1,1987:Q2,1987:Q3,1987:Q4,1988:Q1,1988:Q2,1988:Q3,1988:Q4,1989:Q1,1989:Q2,1989:Q3,1989:Q4,1990:Q1,1990:Q2,1990:Q3,1990:Q4,1991:Q1,1991:Q2,1991:Q3,1991:Q4,1992:Q1,1992:Q2,1992:Q3,1992:Q4,1993:Q1,1993:Q2,1993:Q3,1993:Q4,1994:Q1,1994:Q2,1994:Q3,1994:Q4,1995:Q1,1995:Q2,1995:Q3,1995:Q4,1996:Q1,1996:Q2,1996:Q3,1996:Q4,1997:Q1,1997:Q2,1997:Q3,1997:Q4,1998:Q1,1998:Q2,1998:Q3,1998:Q4,1999:Q1,1999:Q2,1999:Q3,1999:Q4,2000:Q1,2000:Q2,2000:Q3,2000:Q4,2001:Q1,2001:Q2,2001:Q3,2001:Q4,2002:Q1,2002:Q2,2002:Q3,2002:Q4,2003:Q1,2003:Q2,2003:Q3,2003:Q4,2004:Q1,2004:Q2,2004:Q3,2004:Q4,2005:Q1,2005:Q2,2005:Q3,2005:Q4,2006:Q1,2006:Q2,2006:Q3,2006:Q4,2007:Q1,2007:Q2,2007:Q3,2007:Q4,2008:Q1,2008:Q2,2008:Q3,2008:Q4,2009:Q1,2009:Q2,2009:Q3,2009:Q4,2010:Q1,2010:Q2,2010:Q3,2010:Q4,2011:Q1,2011:Q2,2011:Q3,2011:Q4,2012:Q1,2012:Q2,2012:Q3,2012:Q4,2013:Q1,2013:Q2,2013:Q3,2013:Q4,2014:Q1,2014:Q2,2014:Q3,2014:Q4,2015:Q1,2015:Q2,2015:Q3,2015:Q4,2016:Q1,2016:Q2,2016:Q3,2016:Q4,2017:Q1,2017:Q2,2017:Q3,2017:Q4,2018:Q1,2018:Q2,2018:Q3,2018:Q4,2019:Q1,2019:Q2,2019:Q3,2019:Q4,2020:Q1,2020:Q2,2020:Q3,2020:Q4,2021:Q1,2021:Q2,2021:Q3,2021:Q4,2022:Q1,2022:Q2,2022:Q3,2022:Q4,2023:Q1,2023:Q2,2023:Q3,2023:Q4,2024:Q1
 "10000","Delaware",2,SQINC35,10,"...","Personal income (thousands of dollars, seasonally adjusted) ","Thousands of dollars",507669,514337,532421,541257,569449,567109,570129,573453,635629,650069,681745,705229,697421,717897,722197,733365,744912,757596,774824,803220,816936,832656,828984,821460,851668,846604,854596,875220,950664,977696,1002696,1024384,1110580,1129840,1149540,1175084,1140460,1149464,1156780,1149104,1166040,1170100,1192288,1195744,1213908,1236816,1235948,1239612,1282312,1284856,1300524,1292636,1291080,1327992,1332984,1372652,1370652,1410060,1427712,1445584,1472708,1510824,1527740,1555644,1588532,1612684,1667740,1695880,1761108,1776312,1823848,1861364,1883960,1887116,1897104,1942072,1949216,2017896,2066668,2088548,2147404,2210428,2243812,2259156,2387032,2388128,2468716,2520896,2536144,2595268,2610184,2658128,2752324,2817588,2859240,2947200,2989256,3076040,3161128,3273368,3302344,3420216,3517140,3609500,3586724,3677920,3837164,3886460,3933208,3931328,4058284,4194080,4250064,4374028,4429848,4561988,4541140,4677080,4795064,4951200,5001856,5148812,5280108,5375584,5501904,5617548,5788372,5965336,6194012,6286388,6495920,6759764,6857664,6968332,7217460,7291768,7423244,7559768,7698788,7802912,8015552,8002604,8118228,8391768,8583608,8875600,9070272,9290276,9520468,9648928,9740980,9984392,9977476,10281792,10491632,10646924,10770116,11000384,11242124,11546872,11690792,12052252,12512240,12734664,13236332,13528668,13736180,13982964,14152864,14300932,14505892,14521020,14925712,15084624,15311716,15543576,15574756,15832832,15968052,16023496,16121112,16428596,16520404,16763492,16739992,17084912,17222616,17583044,17764648,18018612,18258720,18586280,18836588,19279068,19573416,19935308,19894668,19985136,20507196,20838820,21982518,22400562,22618994,22900830,23808185,23832361,24120433,24705621,26002912,26633212,26843256,26868220,28779596,29240600,29618984,29859960,30224392,30286516,30444340,30485800,30338276,30828744,31408492,31711612,31282412,32109292,32337952,33355516,32371700,32659784,32861500,34400372,34512048,35162812,35247408,35090320,35994732,36391928,36112168,36346948,35738444,36852436,36529592,36731224,36558192,36675272,36629588,36579796,36193668,36619024,37309028,37801512,39231836,39629416,40015744,40165420,39774384,40120100,39706012,40889724,39987464,40616792,40809672,41297156,41614936,42296048,42738892,43041688,44023644,44703244,44669572,45108568,45105856,45699432,46176464,46731852,47364072,47599124,48416128,48929212,50055100,50739972,51620092,52186288,52204968,52666400,52996096,53095336,54029436,57080527,55500432,54743233,62714437,57944946,57605292,58424641,62209521,63805229,65192706,66418932,66348430,67365837,67807152,68329363,69855313
 "10000","Delaware",2,SQINC35,1000,"...","Personal current transfer receipts ","Thousands of dollars",16544,16148,15488,14776,15600,16552,17700,18836,32976,23544,18852,19912,18476,19024,19408,19372,19512,19664,21004,21408,22016,22068,22308,22884,25028,26192,26840,28508,30184,31032,31800,32112,34172,34632,35816,36192,38348,40948,41500,45036,44168,53392,55392,53216,50168,50204,52224,55212,51836,53668,54448,57472,62992,66400,65920,64436,67580,66644,66404,67092,69784,67576,69000,71696,74328,74928,73624,74344,76584,75700,85008,80976,82924,84008,90164,96308,103956,106696,109852,113140,118512,125944,129680,132832,135032,139536,139700,140456,145972,168272,168748,176648,180440,198956,198712,198352,207592,207400,210156,235128,239580,245164,250524,258024,277700,295552,304916,334508,369296,416524,417812,428444,417348,425964,451660,460128,465460,468080,479956,496460,490512,485572,507536,516612,533940,548396,594076,616408,640072,658572,741252,741776,764940,758668,794556,810980,806824,803276,839656,874176,873020,882692,880724,905928,927264,948612,956040,965072,989528,987748,1003204,1011204,1050248,1087748,1097012,1083568,1106600,1124132,1128496,1140184,1211556,1225800,1249624,1260516,1313820,1328596,1350940,1372656,1409016,1418744,1436920,1498984,1598324,1668316,1696244,1733600,1800196,1820112,1833856,1835004,1904320,1925780,1972048,1989800,2038368,2058328,2062224,2120536,2208820,2254296,2288340,2296272,2426900,2523160,2525032,2553772,2536824,2516804,2526252,2559260,2659444,2691192,2714252,2733084,2773092,2783776,2828440,2872124,2945252,3057540,3116224,3162936,3296620,3371928,3318696,3483332,3557632,3610812,3639268,3706020,3802116,3863908,3939872,3976752,4098288,4154468,4228968,4294532,4422784,4534940,4537268,4592404,4778552,4863116,4960980,4982232,5226244,5236400,5322740,5444136,5620712,6711724,6087996,6049912,6360196,6733444,6714148,6718176,7027648,7118716,7225652,7261648,7473076,7436540,7449024,7532184,7468780,7640676,7746380,7736020,7894068,7990260,8088288,8177816,8263288,8472992,8599604,8660580,8856908,9031680,9120180,9182088,9289948,9377004,9441708,9578028,9744812,9857348,10074940,10191392,10364676,10462612,10481444,10532440,10916884,11029900,11122936,11165904,11292808,17460952,13449664,12336784,18881396,14345836,13667032,13443996,13876336,14471756,14769876,15205052,15207427,15346801,15302273,15224715,15879468
 "10000","Delaware",2,SQINC35,2110,"..."," Social Security benefits ","Thousands of dollars",1352,1428,1492,1524,1560,1684,1768,1816,1844,1928,1968,3832,4272,4624,4772,4716,4824,5000,5200,6308,6552,7128,7460,7504,7888,8304,8692,9936,10712,11664,12400,12524,12824,13284,13976,14300,15300,17888,17840,18664,18936,20204,20528,21016,22672,23372,23964,24444,24828,25464,26160,26712,27852,28644,29740,31032,32196,33108,34020,34708,34944,35592,35964,36352,36892,37564,38152,38440,39120,39684,48000,45136,45884,46864,47172,47800,48904,49896,50376,51132,53776,59596,61000,61820,62416,63312,64088,64732,65972,83160,77900,78812,80088,94496,91084,92588,94436,95812,97324,118136,122248,125624,127944,130072,131216,142528,150116,153908,155816,159168,174908,176876,180248,180224,194360,198232,200048,204160,220892,224036,225668,225652,243108,247512,250992,255872,283608,286244,289472,291440,336416,338756,345320,345504,384420,384388,386484,388876,415956,431076,432136,438856,440304,450908,461896,468032,468064,478140,494804,496140,505512,503204,521976,524840,536776,537084,546388,555564,556340,558656,591972,592404,593932,594280,626992,630808,635824,643252,684212,692060,693604,695504,737512,746136,751732,757076,797608,806492,807824,806684,848640,853352,860088,866220,892872,903080,909212,923300,962904,974572,980448,980044,1016364,1035004,1040052,1051256,1088480,1091432,1098052,1104780,1139536,1145808,1155780,1157852,1182256,1189512,1195572,1201252,1238068,1282868,1277464,1277892,1341768,1347904,1370060,1370700,1429312,1441200,1453204,1467548,1493924,1516188,1525824,1542756,1592540,1615968,1623364,1645036,1706788,1730140,1731016,1739228,1812456,1829124,1836524,1846976,1927908,1957284,1972960,1986976,2051536,2073648,2095672,2109032,2250460,2287160,2306352,2335660,2352152,2392728,2409604,2429756,2446700,2479592,2492976,2513000,2632568,2655304,2677104,2699816,2774828,2800740,2835548,2866552,2925664,2959804,2983188,3026948,3083160,3116548,3144672,3192460,3195288,3235696,3271312,3315828,3347140,3379892,3419652,3458960,3557432,3597916,3642504,3678960,3832048,3871392,3911180,3954936,4062796,4101948,4135032,4185904,4270680,4298668,4339904,4388268,4711720,4750776,4786776,4847012,5398949,5465593,5501991,5564668,5816998
 "10000","Delaware",2,SQINC35,2210,"..."," Medicare benefits ","Thousands of dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),2196,6348,8232,9668,10648,11288,11668,12016,12384,12844,13176,13628,14032,14368,14740,15180,15736,16380,17264,17884,18300,18480,18420,18664,19236,20252,21584,23024,24388,25676,26916,28172,29532,30924,32308,33992,35492,37024,38560,40200,42544,45308,48792,52024,54892,57016,58192,59484,61328,63380,65496,68540,72500,76980,82424,87008,90672,92928,93948,95780,98652,102828,108828,113968,118516,122696,126480,130252,134016,137612,141972,145776,149420,153056,156836,160604,164540,168512,172696,176952,181852,186868,192400,197152,201396,205160,206764,211508,217532,224832,236276,243380,248288,251240,251728,257692,271180,292124,325344,350020,362484,360604,349248,339008,335456,338620,362360,370264,380788,392240,406020,417468,426836,435848,443548,449924,458188,466000,482676,498452,506636,513548,519528,521248,526224,532540,555876,551872,551640,555172,560656,568240,576116,584336,595216,607976,625072,646340,677040,698624,716824,731764,742920,756128,769560,783244,795988,814744,840104,872424,916416,949424,978396,995668,1013960,1020628,1027124,1033220,1178564,1188344,1205328,1229888,1265136,1299632,1336536,1375900,1415388,1453360,1485612,1511612,1528012,1546376,1562584,1576868,1598456,1612920,1629116,1646988,1670704,1688872,1704720,1718328,1726748,1747264,1776040,1813388,1844764,1840836,1888652,1939520,1987352,2040592,2086532,2124460,2146380,2177064,2207728,2238804,2270456,2297404,2321852,2343684,2359212,2385516,2416376,2452044,2492324,2540368,2595188,2656700,2718116,2764848,2788712,2789688,2768532,2802684,2844084,2893028,2958524,3033056,3108364,3184276,3250040,3281456,3296260,3324464,3338848,3353043,3369418,3387973,3439574
 "10000","Delaware",2,SQINC35,2221,"..."," Medicaid 1/","Thousands of dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),3100,4996,6372,7224,7268,7564,7944,8576,9736,10256,11268,11116,11652,12184,12116,12532,12524,13544,13728,14364,15860,16748,17068,18780,20316,20340,22120,22296,22532,24528,23940,24316,26432,29040,30596,32660,34888,37308,38896,41636,43648,41524,45744,48828,51252,54636,54896,53700,54656,56576,57440,57204,62100,62828,64364,66656,68944,70228,71032,71440,71664,72124,73544,75680,78692,81720,85332,89224,93180,96608,99144,100556,101848,103344,105784,109380,114964,119392,122868,125452,126268,130736,138552,150192,160180,181756,194328,222304,213896,226172,234656,233684,244272,247028,271288,277268,284828,290292,292128,321900,337084,343700,355472,340660,390060,444672,427000,413108,407396,388888,396584,413736,428992,447004,444048,458316,459824,445152,464156,483572,499332,538324,566236,570576,568064,611424,568648,647812,638448,629116,650560,683172,702064,711872,755048,742516,794116,804112,820908,842268,858460,919536,886528,921412,897548,934816,992784,968652,1052828,980888,1002440,1044804,1097472,1143876,1141996,1168700,1209972,1208256,1262300,1218568,1226164,1267956,1335860,1354104,1492148,1409124,1417664,1481352,1414232,1559476,1510540,1545204,1563912,1606784,1642980,1672836,1636688,1698320,1757024,1741264,1804144,1889912,1916772,1894212,1906804,1912772,1914192,1991084,2074060,2136584,2277324,2298672,2261056,2272144,2197196,2139884,2200612,2231048,2272228,2280288,2235600,2300892,2432736,2381588,2441108,2633988,2448380,2376476,2837212,3081268,3493832,3639808,3653044,3805319,3730048,3609237,3822193
 "10000","Delaware",2,SQINC35,2410,"..."," State unemployment insurance compensation ","Thousands of dollars",724,800,836,968,1524,1988,2520,3072,2340,1912,1484,1292,844,812,964,1080,996,940,1080,824,1056,964,1008,1464,2816,3408,3468,3360,2472,2000,1828,1844,2188,2248,2504,2456,3500,3392,3692,5056,6712,12172,12568,9080,7912,5812,6420,8864,5492,6652,6408,8432,10756,14356,11940,9960,11104,9284,7696,6992,6908,6016,6744,7960,8064,8720,6304,6248,5312,4844,5636,4452,4432,4860,8008,5964,7404,7528,7272,6924,6908,5620,6112,6068,5728,7656,6372,6160,7624,9332,11620,13424,13348,15048,15300,11504,14676,13936,12648,10780,9228,9528,11076,12864,24116,25372,17132,32344,50700,69148,60580,61368,39484,51364,60036,60364,56628,49796,41244,50788,38456,30672,29116,26900,29476,27476,28176,33944,32448,44288,53632,46524,55184,44628,37556,56560,47728,37304,40440,51736,39432,37620,25764,31520,27288,33204,33972,26120,26412,19344,20832,25784,35660,61760,50592,27648,30124,26804,20516,17716,38068,38632,46156,39484,28940,28144,37160,44332,37188,33148,33016,57844,69224,80036,74492,68732,96936,97668,96436,94532,78216,81804,87024,83072,74664,69088,52216,46404,48996,61732,63832,73884,83700,84560,94008,125652,67284,68096,57948,55400,62728,64032,71736,57984,55728,56748,57992,59628,64952,67028,72456,73080,92504,80712,82980,98480,110884,157196,143604,147140,160580,161128,153676,154936,124272,108260,120036,103924,100632,102720,97872,111736,89604,100968,106880,100892,114176,110256,107132,109728,117892,121096,173832,205368,251304,328680,339308,335976,351056,331496,314424,302312,284204,272728,245828,225444,203088,183408,278500,165280,168180,184548,162984,156248,100792,96648,90704,84664,82224,80864,81956,80744,74764,74080,74248,73768,73044,70880,71852,74548,76888,70180,62376,63680,70188,66392,60536,63496,88804,2060180,1087000,254312,714028,716496,306904,65024,49900,40092,35224,40692,39433,38897,36032,38367,37352
 "10000","Delaware",2,SQINC35,6000,"..."," All other personal current transfer receipts ","Thousands of dollars",14468,13920,13160,12284,12516,12880,13412,13948,28792,19704,15400,14788,13360,13588,13672,13576,13692,13724,14724,14276,14408,13976,13840,13916,14324,14480,14680,15212,17000,17368,17572,17744,19160,19100,19336,19436,19548,19668,19968,21316,18520,21016,22296,23120,19584,21020,21840,21904,21516,21552,21880,22328,24384,23400,24240,23444,24280,24252,24688,25392,27932,25968,26292,27384,29372,28644,29168,29656,32152,31172,31372,31388,32608,32284,32788,36196,39416,39604,41556,43796,46160,48712,50184,52100,53712,54940,55208,55196,54536,55604,57120,60808,62472,63964,66084,67204,70324,68732,69680,74844,74868,74804,75000,76880,82928,85936,94408,102968,114612,137468,129764,134396,138740,133836,132600,133928,137460,137572,138988,140304,141764,140724,143388,146160,153088,159200,170896,177604,192080,194312,214788,214740,219236,218120,219032,213504,209128,206552,207304,211464,212872,213136,216276,219232,227164,231372,233552,236316,239812,239536,238776,238024,241224,242476,242460,242744,244508,248004,251100,258096,272904,279912,286220,292540,306648,306872,306800,308380,309620,305108,300568,303320,306064,310368,313208,324884,342508,350772,359484,361484,370832,373332,372860,371000,379984,378400,381832,393084,416288,424368,430400,435684,454100,460472,457336,450208,454136,447140,447444,452804,472312,482476,491048,503760,514628,524124,534604,543336,547684,561344,574996,595048,617244,633264,580184,634576,636068,627172,622340,624916,649560,659976,665220,664120,670944,676704,686264,707636,742944,761916,794728,786808,800380,809864,819464,835824,866196,888340,903672,926728,938424,1919744,1190884,1055200,1120448,1362972,1243604,1251104,1499820,1513616,1536648,1528488,1579320,1586224,1587836,1594060,1492144,1495224,1504196,1512332,1542384,1557352,1558124,1542660,1612792,1677628,1682156,1683244,1741000,1767292,1769052,1775868,1842636,1857052,1860104,1853664,1891356,1884476,1889736,1907168,1976976,1982004,1984180,1993216,2095920,2096220,2090280,2077496,2137076,6195248,2950812,2621952,8497056,3663628,3463480,3429952,3027464,3318164,3157784,3353076,2777153,2683949,2664784,2624470,2763351
"Note: See the included footnote file."
"SQINC35: Personal current transfer receipts "
"Last updated: June 28, 2024-- new statistics for 2024:Q1; revised statistics for 2023:Q1-2023:Q4."
